1_G137.1;2_G-56.47;3_G36.31;6_G63.29;8_G40.43
105.74178557800042;103.73226424811723;98.5904794665428;105.91471059374979;108.33356349822434
107.99250478416984;104.25370966503857;100.39569432566016;108.20335999157507;109.93783570391778
106.73021613369978;103.43457718798088;99.32143979561287;107.172123838674;109.68606510778541
106.67563095631516;104.5905417733658;100.1195817722748;107.897571740049;108.75666130914931
104.6784424343328;103.97256141853485;100.30240586445022;106.44278394449785;110.55489080095795
106.29000458639263;103.81983012598013;101.56259664039213;106.7419672201877;107.70003849852593
105.93372032821007;106.18565885213259;100.44337471586547;107.61853416336183;108.22096655917248
106.1133444266209;105.12146456516123;99.54678421793885;106.86908768055919;108.34314935255337
107.1927303107595;105.52109854148024;102.72341915096716;105.2946805394927;108.01514435757912
106.35036455808458;106.57091891185163;102.23451208198034;106.49720144004745;108.77018588081434
107.66830961202514;103.97990292901116;101.00241732830277;109.06626114920242;107.19148750409694
106.71431418659384;105.31790535002888;100.629130041064;109.71807186531136;108.04972093975408
106.05249122775528;103.28466466611569;100.36773644806765;106.07443475424007;109.28284622262264
106.68908541656091;106.44859247556862;101.18565752385643;106.25627018106393;107.7725824092088
106.60460014492857;104.82589912693012;100.44382657682785;107.28426925501294;109.39363663814152
106.24796857770131;102.60778007237292;100.76258738334623;107.69378903379452;109.0646518736754
105.00056355594342;102.85063613309204;101.79790374219499;104.39924648716676;107.9127787951886
107.88691487601908;104.55722254944378;100.63070097322672;105.61446343039471;106.8667643474438
106.62757594706639;103.97808931466659;100.69727001578676;107.14788091197492;109.2077682204828
105.22911830060774;104.99783910569374;100.51541188594936;105.40656813275774;109.39040530115427
106.48144750255678;105.3657523191762;101.41299003152344;106.5738088096483;108.45461483236622
105.25034209698606;105.5973231162857;101.41366960353842;107.50629555799328;110.9388872192868
105.1008453932055;105.1558328070422;101.29866419077364;107.59691339289031;108.19967088229971
104.8435545188134;105.50041163646627;102.41794202150793;108.95949767104138;107.05376772873791
105.21595858866331;102.21614771001734;101.24813974171984;106.98020568607949;109.57674151728055
106.72553134833004;104.69619268267624;98.72333731803144;107.20342899289379;109.79417682330632
106.51515081179615;103.31982287402424;100.03648249229485;105.41884432209986;109.03770988928663
106.55361052318615;105.70246935074785;100.20657270251715;105.4602688983578;108.90272808371599
107.72575643029155;103.63219855028065;102.93789342100204;106.39935882789369;108.54643187834745
106.19008475946457;103.49208612891549;101.2847801110372;109.4163448731387;110.4100385835672
104.92332215234379;105.48993409779189;99.78224094642155;106.39882767808308;109.26718055615864
106.0413585926984;105.66648923404296;103.11120805658736;107.55531734255042;108.73920112248524
107.67535919807571;105.1549537964229;100.38114572317758;107.39115064653387;109.7040891527772
107.17115351795142;104.07793576522946;100.57603880692896;105.88384763249941;108.10703218324278
107.28547746718424;103.94654737444155;100.17911769963841;104.7407590231615;109.48819502952298
106.43035414834026;104.81404018506737;100.3147661792518;104.0415647663638;110.72801567969348
105.98259914327069;103.47701315788288;101.7694295172986;108.35158452443682;111.13700302850029
106.73898582137913;105.33676925954727;100.57990768924473;107.05365282305479;109.36434782136192
105.6923249604482;103.684212073895;100.66929799277945;107.28662110222841;108.80802891948632
106.54826403715649;105.68501904033023;100.83355683569374;106.33263925842964;110.31222821164312
106.88673582491309;103.95504610275452;101.33291607399885;105.74270311981968;110.88033460288985
105.93507168776064;106.3176273647064;102.96990935836487;106.34858382835715;108.77830769204304
106.82548680543606;105.6113515923694;100.67398542980284;107.71430279170816;112.87128153753763
105.06216392440255;103.08864324842381;99.78263520084879;105.95502815901114;107.92292520776941
104.235720350356;104.07184730939328;101.77936304675416;105.60520402929708;108.66420885169536
107.35973925674857;103.9487733936097;100.5052599393872;107.57572461497772;108.94786566282619
106.70340130047813;104.27452554914892;101.00948126148737;107.63560269818792;108.83793182571767
106.69737063482937;105.34459353666227;101.55318035716907;108.40047344577809;107.55139174850358
106.77689453233187;104.32676260059613;101.24930046375519;106.4997485110925;109.10996399454523
104.27743786702186;105.23810914646084;102.14480829971887;106.13521517709054;109.90457795410283
106.02079904170314;103.77981611255846;101.4104798646952;106.26009642226236;109.26322736670393
107.6679105589483;103.61801835238802;100.0382841255526;107.378848877858;109.1994567750137
107.19271902807672;104.80476373242772;98.59270167742943;109.10398610877137;109.35786967462109
105.44842620275364;104.33175557701635;102.43680597858436;105.3239767298976;110.74770817848379
106.60301640013869;105.10735001891487;101.78280023752927;105.83261684492558;108.60060776080206
107.35587500532614;107.18007052703658;100.99874047241036;106.23671200898843;109.16792407347816
105.89394847173591;104.00687631775818;100.78349257403185;106.64153291059613;109.401786139902
106.75640645494332;106.45874374944084;100.64754562700651;108.08425718431776;109.55462116991009
105.61933331654943;105.20577511446469;100.97419799352;107.60314008472479;109.4479304092923
108.28547236684558;103.63493998977621;100.87609751305936;108.03192028670792;109.56271555954052
106.94201025726812;106.50028973695092;101.66600403094212;107.31558694724464;111.63472560655228
106.79774918585287;103.70362510298536;100.882936873087;108.28758906305191;108.39817843675573
105.32811654815286;103.55740429308443;99.78840152235495;108.73971166830141;109.68277022006191
106.061233207678;103.90805073238451;99.93670632204685;107.3448187786885;109.74511804100784
108.1789692389164;105.39712739838477;100.89920580113085;108.02658795970018;109.7892530457403
107.80455300709095;104.74741045481701;99.70977581125229;106.85812163869636;109.83490326487707
105.34879705154476;106.47971487104851;100.55362016034005;107.85877207954643;108.85638936652616
106.70181661740679;105.16969824917317;101.1212238611169;105.07994173004816;108.98800350633759
105.20796824648178;106.32626860206992;100.62415397181759;107.09264557779184;108.26543902195658
104.79775459489971;102.98833494326857;100.32415556907513;106.73162327442095;110.10056777324029
107.18376873232393;103.52764055129316;101.35328582096425;105.27345032771956;110.1192365190712
106.20065653252779;105.34296118450656;100.6052646006732;106.35448952310655;109.75122438100641
106.42362134813138;107.22712799003862;102.21014644071016;107.39974572316116;108.05815789803923
106.43960408827496;104.9345469049208;100.19719930672164;106.05590536857912;111.08375604908659
105.5082445185522;103.2825737863157;101.38308453679691;106.03705547347073;107.20576757066871
107.01505128300144;103.6934903798473;100.9802826819042;108.09791882644188;109.12715194941313
105.94819389215898;103.58265660263193;100.24481001225399;106.63768947504845;108.19805505812536
107.4528367842412;104.70086598439926;100.49930191239255;107.46227520351923;108.42594512837778
106.88588960469428;103.1495491391945;102.68285561157934;107.28343156667644;108.93044907606208
105.10711269431671;105.88406156810828;102.61543121191895;106.37061105895913;109.2319799450886
106.62109135886853;104.15807528584793;100.69101710968755;105.85526659118105;109.4598699689127
106.22478445234249;106.04935561000477;101.94406957470808;106.45955543806197;107.27453729264865
106.49586028683173;106.11247716347084;99.96504636641308;108.07500216281002;109.88218886360883
106.43391507319029;106.2296330565822;101.05704658314812;107.73856573680784;110.80057186212679
106.75485857564458;102.4882480186558;102.34961765963624;105.40233335489538;108.12926013159012
107.12362692414177;104.38782844529771;100.89202200405157;106.07924519173788;108.64107388197951
106.50978960320757;106.35083103499929;99.89986962096307;106.63451658484554;107.6289689672482
105.27304199372016;104.98406864084869;100.95057568730658;107.43592090939049;109.08147575999644
104.90935608660818;102.6964136131545;100.49264629568731;104.89311736532551;109.95582015512757
106.99643521821189;105.88946091993313;99.3907392093205;106.32155257977928;108.7164961099565
105.39552048940588;103.75104229187771;101.14341310606241;105.99838850290935;108.00151334983015
105.0746194957494;103.83943195087713;101.6015534607024;106.99063666350662;108.95968784673954
104.6485815646288;104.27120850497177;100.3838432594681;106.32567866371943;108.67771833697807
104.43637701188412;105.4457016738366;101.62683156830677;107.07842955527208;110.50759736251872
105.40970674311724;107.51765631372184;101.00555979529086;104.99560841303878;109.53103605831
106.57143746767582;105.1140201172222;100.58460365893463;105.12947044427678;107.17514329977377
105.65263157326069;104.78761283889645;100.17737939899843;108.59930287577438;107.97435100888396
106.60241461899984;103.93715815262878;101.81785941497904;106.95660823361;109.64316812239849
105.38976158463682;104.82416202143095;102.82058600678042;107.49098055293936;107.62230333790814
105.65123292666323;106.97366242581025;103.28837384310071;106.31148409146708;108.95044863874092
106.90287780130656;103.68307256765848;98.32835663779149;106.57934659422097;108.8776233728936
106.08533412131183;105.42822802629;102.36600987970895;106.6489165699405;109.59334817588244
105.72547139691244;103.51770563693636;102.90823818182925;106.18466455014851;108.23522050664083
105.89097858590151;103.91900769271658;101.5747557150915;107.85057876334469;109.0036543554154
104.12000709045844;103.93275768354519;102.82822192583215;108.13031445567394;108.74781079827338
105.2496144250495;104.25454799494018;98.65821843942615;107.69644349561378;107.36602684843665
106.75418188738821;104.74777966690527;101.032941533678;105.63521192547444;109.50914721019753
105.44427764418413;105.82608555223369;102.080804894567;108.53895454513287;108.45737579813273
107.57197800381927;103.96690768862548;101.65665798733222;107.82908432797058;109.0463858113221
104.5884626831594;104.67439694187522;102.62567157198204;108.10438832883234;108.19211524536536
106.12169884325985;105.53717138852043;102.36876866927578;107.4506662807786;110.10201720184584
105.8502493486796;105.37688783188065;101.37973254858541;104.3654798240998;108.30769285458952
105.83960491513344;105.31462731630285;101.14586472659744;107.69683386465869;108.95015286638365
105.64225742973557;103.37636873159984;99.79278877404259;108.07825860565978;108.20485721114314
106.80792017991163;105.23251707411731;102.28253285950579;107.98140549863064;109.91610617471935
103.29588272841069;104.07184174843078;100.5050624816526;106.76982365442578;110.63905569133598
105.1042257368545;105.68441010671756;100.83737958035951;106.1755223985416;110.62213827815545
106.36376994214943;106.9826801579598;99.81483198648478;108.58015600098568;108.00394140375255
106.20962105775841;103.94770079119695;102.91442214180451;108.0142259814385;107.46615719052868
107.29490988232088;105.26667016025438;100.22198776841644;107.88528773681742;109.32901432623886
103.75428497169756;104.09695094115935;99.20955866088892;109.0044320612315;109.87612183658942
107.52744859995676;103.6004059107913;99.88552017360537;107.19840523286106;109.0670475082274
103.6639008172459;105.98326061450143;102.70893684523195;107.47906370800007;109.66518951744564
107.76291781917273;105.13173673716392;100.1707482239384;107.27665233807188;109.16016254052151
105.9420319481926;104.93525868780232;99.80037776475487;106.37637664380215;108.21449723741985
104.76254346543352;102.36738958013477;100.7683348905043;107.8106649921482;109.63798529080415
105.66011174591249;102.59932121279823;101.07039357282808;108.56072595432558;109.94091868356483
105.09898702457564;103.23160837033049;102.44084842135624;107.77619158153988;107.96515256352717
106.67803276764313;104.94999020865706;101.92912708751965;107.11362696135727;108.85360203019381
105.23870712491795;105.06949067094848;99.75771872139536;107.24136895156805;108.52743235575791
105.89930958009545;105.13135032340263;99.22218405545456;106.32192242822805;110.43767868359652
104.32224893494785;104.76606286735472;101.03605433447564;107.77296554443508;109.8506916058338
106.40823909837349;106.4668575375906;100.62034646482414;107.36411506873225;108.1080086211032
104.58879504147663;104.47888935086512;99.94458766243088;107.10475816669658;108.89423976740898
107.20439644890686;106.6615515905364;100.98021261652966;106.77227889902754;108.34340832824304
107.15544094504308;104.24752594606804;100.30555459620744;105.61219966407505;108.66020303221035
107.43372675522915;104.29376486966956;101.5092482927886;107.54440544844064;109.398597626438
107.13714762536327;103.91413198574399;102.44147296201565;107.4120353620584;109.003548478779
106.70353259397743;104.03317937206431;99.58120663461024;107.17703340355317;110.26152737233599
106.56181003343843;104.73274947691543;100.941468338783;107.11668544670937;109.34086876497982
106.62126374607054;103.28928090689104;100.75921789483877;108.35070850194859;110.2664561681898
106.54973374956788;104.72442842275774;100.5279679585532;106.15169166856165;108.80737160751015
105.37395699758815;103.12915020386976;100.22107864549076;106.60534955146048;110.40208776171563
106.41045524474228;106.2368618689924;100.81168228833748;107.49426058891493;109.03390062180277
106.12702545188486;104.78220153798628;101.59521547161751;107.36924528455788;110.63926854622407
104.44302493865555;102.56667193093979;101.64437825570192;107.81310923709452;109.1162304402793
107.741185025008;103.14560461528706;99.96516834408649;106.4272219394466;108.0969688397295
107.4011012581989;103.52256936832019;101.90454812955562;107.28119201728927;110.0879867385772
105.39555834631113;103.38640534841045;100.17709576606941;107.39568025225249;109.7858808210387
105.5506937635537;103.86855420425043;100.74684882162762;106.66841561538521;108.50121605671505
105.58796253303728;104.85985062126436;102.8679112001455;107.41155663992365;108.55175092498794
107.21701695086789;104.36863964493118;102.10528750427237;105.20351597370077;108.32102824542784
106.9475901726611;104.26173365330088;101.17844437287994;105.58747839411406;108.6809402087465
106.30772996700031;104.79678755264864;101.5234254087336;107.18439548978762;109.20428295033058
106.74430532609915;104.05995866138883;102.63322428936294;108.56949967000575;108.53291558454274
105.86143733166338;105.30108694743963;102.69799631613412;108.02414096464184;109.36296921830368
106.3465289623138;105.79868754134077;100.57958922594801;107.2487436129847;109.1956782472157
107.30515289667206;105.75669882100507;99.47197824361037;108.31854581056787;110.36143147052258
105.49832600250194;103.48609682164472;102.15031964369076;106.34573407227079;107.89852858237695
106.25382453752869;104.43714608438572;97.9697404746821;106.00207724624045;106.86356667808133
106.44160228857069;102.54652005893902;100.35926635562166;105.75399227307145;108.66454335213793
106.63341291882912;104.0372343245215;102.58902439391925;107.85244245230902;108.8517896470237
105.16084840658121;104.14767661438276;102.45414119882221;107.58563710092535;109.79481670086157
105.72668554409005;105.30548249026084;102.08599236894493;107.0495811695792;110.09334347498522
106.07914426994816;104.33637559118385;100.38971137235797;107.82920287775958;108.93007146453222
107.07926819019221;101.63435438385349;100.1397414285641;110.0146388035894;108.9047273312084
105.7161939265233;103.81938303717457;100.94254696474806;107.19897452968485;109.92440673069773
105.42418045839636;105.6871800446044;100.47931552185341;106.4877237221294;108.20727151059765
105.8554118113303;104.6006760569298;100.5038283140313;105.32348919608795;108.38243286424368
106.64662704417464;102.87945717814415;102.5501528458035;106.37429072292431;108.69215464372978
106.32983303938144;105.03477205010479;102.18107838447031;107.83213232983076;110.18637481015976
107.45466417936838;103.86768604158286;101.03454707288441;103.54659876843859;106.35148078603292
106.0852407537481;105.34265419458558;100.18517052016857;107.37034680565391;107.94790954520224
106.65687609758842;105.02745503845907;101.38332694870928;106.94048218178072;107.95897729142656
106.80205651831548;107.66959846484094;101.14755969208132;105.761646732971;109.66591644276214
104.79189983167328;103.82093852585443;101.1784315764246;105.65918463184799;108.63093753003182
105.78481668460371;102.21561073374914;101.12250043372562;105.7965253963706;109.64370016416343
107.46945638269806;104.00404683886838;102.34024136384147;105.69780626412148;107.61559098810213
105.19050380534658;104.02289350375584;102.44957546537657;107.57685773470945;107.55971168125731
105.48576078999253;105.0596411854677;101.35905656649872;107.5341704579332;107.69912789292043
105.52515974024756;105.1859904441518;99.86759726436209;106.56110454917636;109.85774669477955
106.45859871857823;103.25416801333023;101.16929300797251;107.75672011634964;108.9444431769163
105.63925281079293;103.97225265196049;101.69529919565123;107.02140041817782;109.36367098838859
105.84268671923088;104.43606920106212;103.24076192886541;106.83125046667429;109.46113628746257
106.60308609355494;104.32457767756468;101.20358896305756;104.32716672146276;106.89784519735235
102.82508196356846;106.05948650643913;103.58099384591037;106.59004720063001;110.4719758715017
108.68792162049769;104.07100118380122;101.51401005173693;107.0335012378367;111.69042978820136
105.64178486781547;106.30316855792812;99.74828898767991;104.91193843263744;109.35352399959268
105.9180657169511;104.99537289440585;99.25847355556313;108.4624752412982;109.12345282682098
105.25449880952421;104.6195274074149;99.97168583388073;107.43559400468128;108.18603310539291
104.72421620044159;104.76481915574276;100.70382421732306;107.73245051583008;109.06062071550026
106.56770987077509;103.84348456083605;101.03925635110014;106.86377292042164;108.68301052635854
105.31450332843424;103.50330145971421;100.25199423009758;105.55022896625697;109.17487275082443
105.82631645252623;104.3449532429108;98.29610302315474;107.54788423524371;108.11194930602949
104.4277546866922;103.60469057508415;101.41814050792976;105.51176186333336;108.10167241676605
107.18385699133509;104.94109108736248;101.62353559337984;105.71573658111059;110.06547426798798
106.26876780063571;103.70141412588406;99.71153803307787;106.91759441300437;108.53203400680431
107.53364846964293;105.95866404455583;100.49018988665438;105.1561795897056;110.43380026998682
106.98450594702207;105.57401531008709;99.40096232347479;109.04306328364285;108.75891541284278
106.14256159121071;106.29411869009395;100.734551828978;105.51223282034636;106.79501505877629
107.81763212806143;105.72288592251398;102.17454203528149;105.84988820402685;108.9873286445065
106.31596796816986;105.47829871506414;100.36682269098007;106.68321644562069;108.67491800402556
103.3712934385587;103.89663415275636;101.54416397635387;106.6774989381448;108.51927710873993
107.08314499136543;103.51383749798376;101.44614381237288;104.88874818861673;109.32401303363405
104.55170296121305;103.60124509258542;100.5345229619807;106.83457085240231;109.78825822249668
106.19056885799934;105.6992769132262;98.82687234269876;106.18804806903084;111.26831980679115
105.00212555235808;104.10964587806237;101.7978205966745;107.05387523330472;109.04981065419668
103.26295850886831;104.86322958551794;100.21526247746992;106.22866025462788;106.58571077547758
107.50166867129144;102.78709153871479;100.11886678792618;106.0614118355845;109.39603158824193
107.38221915749996;103.87918393649204;102.36085301000321;105.43779063106152;108.67226806398459
107.40175585627422;105.25518434006777;101.49324731546542;106.60745435435385;108.79063269429436
107.58350648840413;105.76750638540787;99.62138128846013;108.53678141453892;108.1655402112392
105.1200754808136;105.586477550441;103.563282358454;108.34567257587521;109.86465963982134
107.12456486120486;106.16227187076204;100.96012351405552;106.20774444154553;109.3230171316864
106.66784145768592;103.93807915513321;100.7506601800102;107.16059344429014;109.10038725323959
104.80919668859087;104.16413903082102;100.64671958130394;106.93910112508934;107.52039505720259
105.74744795725643;105.37224531138435;101.44197833816891;106.32620834333292;110.03358164164855
105.78310343227172;103.94441470852942;99.99921058362922;105.89470276290676;108.6246170046902
105.84645327708368;105.09270413602712;98.94817637631395;107.30350133948748;108.2699106972617
105.82084710200941;104.98189059640356;102.13773590859456;108.94604144471279;107.31688867357744
106.11901850514015;104.72554307880665;98.77975178198349;106.9525537768345;110.51892545120717
106.38559421385878;103.6791751968248;100.46139286820522;108.56791290554723;108.83226848782705
105.87284462110937;103.55222428574079;100.5786126420126;108.27664169860432;110.49050051286362
107.63837156677091;105.19819364286465;99.78837806776724;106.63455588594877;109.82408006044076
108.35245155719768;105.92598102248688;100.31851505901147;108.33410116779322;109.3312530393732
106.30454842655136;104.38855812021812;101.6506015366003;106.45140080062392;108.73170384761214
107.23723812576364;104.52976206232556;101.5536631132907;107.88385352364355;110.86169999730764
105.65319701040964;103.55600169324221;101.43566405416692;105.7807851485633;106.86107448400772
105.7842724779927;106.05553895441817;101.57773176679663;107.03591373827456;110.21630678562927
106.73989584738935;105.12617264494492;100.12112735304962;105.97543113208454;109.48256605246829
104.41304228982958;105.4293598258362;101.9827854600189;108.22234964216999;109.78277113829681
105.5924128529003;104.87991615166298;99.53216371987507;106.94765606264332;107.29004698568113
104.90178974481421;102.80513957075644;102.7169517891672;109.10306066723713;109.98662174116998
104.1844772561276;103.81106550706974;102.07240765153952;106.99043390073892;109.13663228426874
105.9131352772282;104.04800538939837;100.99279552402484;106.99079728246979;110.33026315598362
105.4233967614514;104.59166172639007;99.61403991863266;106.94933790906616;109.69018081939194
106.31453925751656;104.30290867455471;102.50035495631096;106.48495801075084;109.2776803428897
105.70416697599148;104.39987184052528;101.57867770404918;105.9031565383017;109.90711291116888
106.11176819612079;103.48093098928987;101.31884383766956;108.12325943947896;109.58677891315972
107.00261028941978;102.49188342479887;103.67073586036965;106.32124106386776;109.66630461331476
105.153940992659;104.60196642878051;100.88461528104573;108.115337156723;109.114177338167
106.73681509010723;103.74917758546678;100.92117520001051;105.3393714417923;110.37340070761542
104.95643891166641;102.75849454195931;101.63447951428644;104.65316391735306;109.51877330000242
104.02573608019026;102.49550338751905;100.52571687512821;106.2871989360829;107.84521591569893
105.2352561077776;103.37406468381384;100.41318272524522;107.81727268725349;108.48118710994673
106.93453589405598;103.52185012019802;103.03250927779672;105.24124139928699;108.43667631676415
106.29586483454659;103.89151268769704;100.36611899563957;108.900388449104;108.00535051591187
106.8086074457954;103.40331681637035;101.19886170870346;108.02874232926877;106.84693923498034
105.17734569067295;106.841870533949;101.78764842005889;106.20963048771772;107.12889371325234
104.8279071045173;103.95710996967968;101.15969873384566;105.72473586450745;107.73466603925706
104.43808256891305;102.8625727350088;99.49049266984413;107.01685321216131;109.1483129806108
105.8822635429946;105.22033603083695;101.25056238821192;109.62513846594345;106.97501641716816
107.38365066948349;105.37347896756182;102.63958541543022;107.00667009604204;109.45066981847091
106.34903914600716;107.05585949151423;102.26654740024179;107.54243937153791;108.2237709121967
105.57628820583042;103.97928771045072;100.63980250088044;107.69280685733831;108.59806646463271
103.1082442524049;103.2139144323672;102.54536019874368;109.5310718541884;107.42233312695394
105.48520130405883;104.83705245687518;101.54141875853772;108.38928529288056;109.2002001036012
103.37403328650436;104.94608160635185;100.74340029932571;106.55048667132496;109.45661399024128
105.46252212502114;104.43910123549335;99.32660076295818;108.8773690026995;109.1589789903895
106.84643758765684;103.95523080934791;101.62141695598291;107.81429898022785;109.00825198048737
108.22013820775123;106.56311249879158;102.351380602943;107.14822653277086;109.99170074276104
104.81600637138159;103.53765931203912;101.83276301838686;105.61228846306652;109.96711818731278
105.74309246808909;104.23768088095012;104.18168649364368;105.36520360327872;107.9151092683194
106.19168723334043;104.1128696800325;100.79287524031366;106.1028245107514;108.8242339555097
104.75979840521616;105.22934955321979;99.08111490114305;108.17814595889608;109.1761085087222
104.49345456090185;106.19276826381027;99.33292581730477;108.88096166857365;109.19637958942286
105.42464708199344;104.3707721399992;99.61680018160419;107.32008340783231;107.94993300909479
103.83683536792624;106.92713370590909;101.7472496769251;107.87698827147273;110.0913244187444
105.51470314234648;103.67117847551765;100.64966182637615;104.85970308101636;111.39523228080662
106.18126204300981;103.34810524607174;100.84999644321877;108.3513263476515;109.92740238316021
106.86672356519001;105.11481488629623;100.16367565063057;106.96384528415936;108.54275860483236
107.66490972959716;104.88872111773031;100.47541101788325;104.89580794065344;111.0529068889964
106.5800689350761;104.49628215269115;101.99560861427211;107.26973949930388;109.03065088464169
107.23015516976595;103.81806002377584;100.9133932763838;108.60650667243864;107.57959867794172
108.0063987913668;104.43794212120454;99.53212840329269;104.51698738898769;110.88459043433777
104.10939803465695;105.44168408066842;99.58690477655796;107.35547368623921;109.17564722871367
105.46864438147335;105.12589221901236;101.36811556071659;106.85284273270204;109.398087055511
105.33726685830686;102.64990653471537;100.6634650044192;106.63015859098888;108.0036923447267
106.9838699856154;104.98452481132469;101.96799041035062;107.16182097634571;109.16804823686769
106.47910023817768;103.35408406255414;101.30864784779301;105.15889295818072;108.09900744025845
105.68092019141262;103.20617046574431;101.8129634119642;107.60031391713255;108.81069406580126
106.34580586119377;105.00647929764023;99.48671928393492;106.6319331411487;108.73578227720968
104.71906834769771;103.05754109790756;101.89424135266898;107.98091135187731;110.69233676535215
107.19914766266308;106.14548092311199;99.76452637211443;107.3720112555801;108.80002689157499
107.56551488485023;103.54472691365824;101.76466819863948;106.02386815320524;109.50888467910208
105.47324849450895;104.29460252833431;103.813416033435;107.96072655765605;109.02901992038584
106.7850250855393;105.06684057471195;99.86364552425566;105.50379101530514;107.0418513408303
104.13103582829201;104.27063569850272;101.95042291121187;105.87974060457807;107.6305231111374
106.64617062454036;105.90806377169511;102.06876285786163;107.59982113206074;110.27450802206612
106.1097141986432;102.50318605006909;101.66420291748257;106.06971144436169;109.97265864778942
107.0857941728263;103.54952053907357;101.50305748538878;108.32912842368523;108.68459553389229
105.49570458082607;103.01358461854026;100.8345706099152;106.01728171865028;110.10349491526594
107.08318148095482;105.20925382034297;101.03213101012345;106.39190327194977;109.52467794178665
106.10778868162676;103.55805703478269;101.26696024981287;105.4371430124114;108.77624197995459
105.98387317155745;102.40465323829865;102.34125434822981;108.06197113850595;109.16889610953571
107.25315130670307;106.26319913087877;102.28152579155844;108.40468168455284;109.73976570808055
106.42823882271564;104.85631925100384;102.50462991853485;107.59578015306458;109.70041229494775
106.47844518314436;104.64553475416186;100.83303921507792;107.82091923152605;106.1617470800768
104.38218298534544;102.95815514602998;101.374434804611;104.71910351339994;108.65665834814028
106.94509465990059;104.19274166237534;102.14092287005349;107.80837694839643;106.79532399959369
104.3382364635882;103.5534942238006;100.53622540835462;107.8828253726093;106.77804287079607
106.84311972460716;103.2356806817136;100.56955891377977;107.54237797018318;109.52284125950588
106.4612315523162;103.85532076892756;100.25465752474425;106.73391728730921;107.91859886313114
106.48318800908388;104.94131535149236;100.22042748282982;107.8941299040597;108.30245499615525
105.17212620433449;104.57422143798956;102.29497550105238;106.8035580041428;109.01709345158235
106.70690252656297;104.45505674562662;103.65484824175265;106.97523991262072;108.99911849924473
105.73963270756754;103.3900854723637;100.32994041037745;106.53957368427857;108.8873200354815
105.23390354401073;103.8594330088915;100.70875513945869;107.1980353224744;108.06729328739313
106.12893442633793;106.30239027089156;100.50827586280212;106.35823235451204;109.29376405913544
105.5749592198375;104.47368364656825;100.56006442592528;107.2388477777639;107.52853342096864
106.09696920329522;104.7080185218289;100.08480517207896;107.84967012584028;108.44131702935091
104.91964323710056;103.9229666580895;99.75788676786057;107.11483035341392;109.1772402094356
106.11141845427895;104.48438820327198;100.08342534555571;107.53214251826094;108.83435601642208
105.05506222339208;103.19779851695142;101.97108996325314;106.76522328278799;108.62573085050842
106.01582400729849;105.73131672114602;101.3943241698551;107.23051212860592;107.37952606550164
105.91697578106488;104.22648880225944;101.25853266161316;106.3614249809816;109.52469893326551
105.34290676889414;102.60820606453836;101.79827699940373;105.4766039455962;109.62491700144345
107.206251584447;104.7414823106488;100.39208669647309;107.7136281397832;109.25859528702131
105.35867673418294;104.66517472238328;101.546473496398;108.35866576376101;109.86940171676964
106.85729858516451;104.14257061127216;101.73161740095371;106.57364870490072;109.62076150926492
107.62872340676591;105.59616605339312;97.38897212810065;106.31063965469578;107.00842873639496
105.09838694916607;105.71956836763466;100.28086826768808;107.99696101668684;109.19709111375346
105.86397600843792;104.30199658707852;102.51829524368205;107.00168184801136;108.76305219698885
107.86852718158994;105.92290230844559;99.45020913557634;107.64796152357088;109.40361155316636
105.77455127991924;105.78918928770624;101.00534831003522;108.13643942079278;107.74822005771885
104.51784966928044;102.96607108581608;100.43472157259298;108.25898154555271;107.2794216917414
104.57405882835549;106.02888387041942;100.4877145503292;108.37924616368237;108.58279238551563
104.5174307720182;104.43766806446145;98.63779225502851;108.77733247537556;108.06613969738629
107.32836277692915;107.341270725436;99.8492762785578;106.74875291080762;107.87842144870544
107.69809393707314;104.24707595942452;100.6595412627509;105.75518601080536;108.46296305668925
105.51772356364508;105.07583379068454;100.7665467846877;107.82967542302087;107.52761635396419
105.62029976062072;104.11175068118507;100.5405410396159;107.31078438962669;107.90060493263388
105.28806976620295;105.37888369110495;102.3589294622459;106.22775442778575;108.93961828755025
106.02004213086964;104.23464939959874;101.46847979861951;106.76298964159734;106.02797096977214
106.12182132245077;104.6550122074603;102.14583133927415;107.23203530202998;110.92273746952213
105.79536730276124;104.22124450807505;101.3691862447442;107.05587199816809;107.34179570112622
107.65085311459416;102.98782817906564;102.41526245224408;105.49198313041596;108.16954152142256
106.3732663193738;104.13333085407848;100.95634692265041;105.75902659584608;107.61281995377104
105.63582217753486;104.32729178840978;101.41395253171608;107.95652460343479;108.2351240654826
106.52505235380235;105.40122612066351;102.12376439328806;107.70794464070141;109.11762608676132
106.67771179648683;102.62936576522532;100.70606581158064;107.25642142333164;106.83918824095258
105.65195775959313;102.96201309471957;100.31111058857071;108.56935476583423;109.7660721639298
107.344446582423;104.26307199632043;101.05030146318626;106.04880323919652;109.47876530205986
105.96092878550327;104.07856631980098;99.14447719146622;107.3056240063263;107.7544702319997
106.5366168572919;103.75635419964121;100.44434450624262;108.95948272569142;109.64504218510866
108.83720861950958;104.6946578098122;99.9283994422968;105.0809752937634;108.91962636091236
105.88168416175549;105.35364023188428;102.84546123994079;106.44118960043602;107.33763413316187
106.77794518395254;103.81703767473707;102.49838193610736;106.69105597607552;109.34988209106542
104.77545821828951;101.79701768402994;100.34171115408138;108.25739957911942;109.00409656510661
105.57443449364041;105.44656740606831;100.7146360144715;107.35249072689831;108.80169640580999
